Sample.Id,Element,Concentration
10_15_21_W_11,As_STD,6.323232323
10_15_21_W_11,As_KED,6.070707071
10_15_21_W_11,As_Oshift,7.070707071
10_15_21_W_11,Se..77..77.77..ppb.,2.168499474
10_15_21_W_11,Se77_Oshift,0.278232254
10_15_21_W_11,Se78_Oshift,0.089658949
10_15_21_W_11,Se80_Oshift,0.111111111
10_15_21_W_11,Se..82..82.82..ppb.,0.481429161
10_15_21_W_11,Se82_Oshift,0.112595629
10_15_21_W_11,Mo_NH3,5.686868687
10_15_21_W_11,Mo_Oshift,5.646464646
10_15_21_W_11,Cd111,0.053180963
10_15_21_W_11,Cd114,0.039323993
10_15_21_W_11,Pb_STD,1.868686869
10_15_21_W_11,Pb_NH3,2.080808081
10_15_21_F_1,Na,20645.19798
10_15_21_F_1,Mg,13834.07879
10_15_21_F_1,Al,3.892929293
10_15_21_F_1,P,9.928065902
10_15_21_F_1,S,65745.65253
10_15_21_F_1,K,5630.323232
10_15_21_F_1,Ca,91549.87879
10_15_21_F_1,V,0.393939394
10_15_21_F_1,Cr_KED,0.135353535
10_15_21_F_1,Cr_NH3,0.151515152
10_15_21_F_1,Fe_NH3,24.7010101
10_15_21_F_1,Mn,40.25050505
10_15_21_F_1,Fe_KED,24.55959596
10_15_21_F_1,Co,0.065677402
10_15_21_F_1,Ni,0.802020202
10_15_21_F_1,Cu_KED,0.9903174
10_15_21_F_1,Cu_NH3,1.017578002
10_15_21_F_1,Zn,2.529292929
10_15_21_F_1,As_STD,5.626262626
10_15_21_F_1,As_KED,5.218181818
10_15_21_F_1,As_Oshift,5.694949495
10_15_21_F_1,Se..77..77.77..ppb.,1.244444444
10_15_21_F_1,Se77_Oshift,0.187878788
10_15_21_F_1,Se78_Oshift,0.139393939
10_15_21_F_1,Se80_Oshift,0.094949495
10_15_21_F_1,Se..82..82.82..ppb.,1.054545455
10_15_21_F_1,Se82_Oshift,0.092929293
10_15_21_F_1,Mo_NH3,43.10909091
10_15_21_F_1,Mo_Oshift,44.10707071
10_15_21_F_1,Cd111,0.010636193
10_15_21_F_1,Cd114,0.016161616
10_15_21_F_1,Pb_STD,7.272727273
10_15_21_F_1,Pb_NH3,6.268686869
10_15_21_F_6,Na,19454.36566
10_15_21_F_6,Mg,15493.1697
10_15_21_F_6,Al,22.73737374
10_15_21_F_6,P,9.928065902
10_15_21_F_6,S,48771.65657
10_15_21_F_6,K,4537.024242
10_15_21_F_6,Ca,84349.22828
10_15_21_F_6,V,1.147474747
10_15_21_F_6,Cr_KED,0.161616162
10_15_21_F_6,Cr_NH3,0.173737374
10_15_21_F_6,Fe_NH3,37.93737374
10_15_21_F_6,Mn,16.63636364
10_15_21_F_6,Fe_KED,37.93333333
10_15_21_F_6,Co,0.065677402
10_15_21_F_6,Ni,0.571717172
10_15_21_F_6,Cu_KED,4.056565657
10_15_21_F_6,Cu_NH3,4.298989899
10_15_21_F_6,Zn,10.05656566
10_15_21_F_6,As_STD,5.804040404
10_15_21_F_6,As_KED,5.43030303
10_15_21_F_6,As_Oshift,5.842424242
10_15_21_F_6,Se..77..77.77..ppb.,1.395959596
10_15_21_F_6,Se77_Oshift,0.274747475
10_15_21_F_6,Se78_Oshift,0.202020202
10_15_21_F_6,Se80_Oshift,0.202020202
10_15_21_F_6,Se..82..82.82..ppb.,1.012121212
10_15_21_F_6,Se82_Oshift,0.062626263
10_15_21_F_6,Mo_NH3,23.09292929
10_15_21_F_6,Mo_Oshift,23.65050505
10_15_21_F_6,Cd111,0.03030303
10_15_21_F_6,Cd114,0.024242424
10_15_21_F_6,Pb_STD,0.183838384
10_15_21_F_6,Pb_NH3,0.15959596
10_15_21_F_9,Na,16369.10303
10_15_21_F_9,Mg,14049.39596
10_15_21_F_9,Al,9.767676768
10_15_21_F_9,P,9.928065902
10_15_21_F_9,S,36802.57374
10_15_21_F_9,K,3950.884848
10_15_21_F_9,Ca,73562.00606
10_15_21_F_9,V,1.167676768
10_15_21_F_9,Cr_KED,0.222222222
10_15_21_F_9,Cr_NH3,0.258585859
10_15_21_F_9,Fe_NH3,16.11111111
10_15_21_F_9,Mn,9.557575758
10_15_21_F_9,Fe_KED,16.82020202
10_15_21_F_9,Co,0.065677402
10_15_21_F_9,Ni,0.474747475
10_15_21_F_9,Cu_KED,4.773737374
10_15_21_F_9,Cu_NH3,4.870707071
10_15_21_F_9,Zn,8.333333333
10_15_21_F_9,As_STD,5.309090909
10_15_21_F_9,As_KED,5.311111111
10_15_21_F_9,As_Oshift,5.565656566
10_15_21_F_9,Se..77..77.77..ppb.,0.433699895
10_15_21_F_9,Se77_Oshift,0.143434343
10_15_21_F_9,Se78_Oshift,0.167676768
10_15_21_F_9,Se80_Oshift,0.133333333
10_15_21_F_9,Se..82..82.82..ppb.,0.781818182
10_15_21_F_9,Se82_Oshift,0.105050505
10_15_21_F_9,Mo_NH3,14.91111111
10_15_21_F_9,Mo_Oshift,15.28282828
10_15_21_F_9,Cd111,0.026262626
10_15_21_F_9,Cd114,0.016161616
10_15_21_F_9,Pb_STD,0.175757576
10_15_21_F_9,Pb_NH3,0.181818182
10_15_21_F_10,Na,12725.26061
10_15_21_F_10,Mg,15440.10707
10_15_21_F_10,Al,10.86060606
10_15_21_F_10,P,9.928065902
10_15_21_F_10,S,29330.05657
10_15_21_F_10,K,3508.921212
10_15_21_F_10,Ca,68798.83636
10_15_21_F_10,V,1.286868687
10_15_21_F_10,Cr_KED,0.264646465
10_15_21_F_10,Cr_NH3,0.286868687
10_15_21_F_10,Fe_NH3,14.36969697
10_15_21_F_10,Mn,10.89292929
10_15_21_F_10,Fe_KED,15.37777778
10_15_21_F_10,Co,0.065677402
10_15_21_F_10,Ni,0.674747475
10_15_21_F_10,Cu_KED,2.818181818
10_15_21_F_10,Cu_NH3,2.943434343
10_15_21_F_10,Zn,6.517171717
10_15_21_F_10,As_STD,5.876767677
10_15_21_F_10,As_KED,5.476767677
10_15_21_F_10,As_Oshift,6.42020202
10_15_21_F_10,Se..77..77.77..ppb.,1.080808081
10_15_21_F_10,Se77_Oshift,0.290909091
10_15_21_F_10,Se78_Oshift,0.161616162
10_15_21_F_10,Se80_Oshift,0.135353535
10_15_21_F_10,Se..82..82.82..ppb.,0.739393939
10_15_21_F_10,Se82_Oshift,0.022519126
10_15_21_F_10,Mo_NH3,6.464646465
10_15_21_F_10,Mo_Oshift,7.096969697
10_15_21_F_10,Cd111,0.010636193
10_15_21_F_10,Cd114,0.007864799
10_15_21_F_10,Pb_STD,0.480808081
10_15_21_F_10,Pb_NH3,0.460606061
10_15_21_F_11,Na,11298.96364
10_15_21_F_11,Mg,14631.61616
10_15_21_F_11,Al,10.87070707
10_15_21_F_11,P,9.928065902
10_15_21_F_11,S,27218.13737
10_15_21_F_11,K,3307.59596
10_15_21_F_11,Ca,65079.86869
10_15_21_F_11,V,1.21010101
10_15_21_F_11,Cr_KED,0.090909091
10_15_21_F_11,Cr_NH3,0.105050505
10_15_21_F_11,Fe_NH3,13.06464646
10_15_21_F_11,Mn,8.866666667
10_15_21_F_11,Fe_KED,13.35757576
10_15_21_F_11,Co,0.065677402
10_15_21_F_11,Ni,0.323232323
10_15_21_F_11,Cu_KED,2.660606061
10_15_21_F_11,Cu_NH3,2.78989899
10_15_21_F_11,Zn,7.797979798
10_15_21_F_11,As_STD,6.022222222
10_15_21_F_11,As_KED,5.511111111
10_15_21_F_11,As_Oshift,6.17979798
10_15_21_F_11,Se..77..77.77..ppb.,0.98989899
10_15_21_F_11,Se77_Oshift,0.214141414
10_15_21_F_11,Se78_Oshift,0.137373737
10_15_21_F_11,Se80_Oshift,0.153535354
10_15_21_F_11,Se..82..82.82..ppb.,0.971717172
10_15_21_F_11,Se82_Oshift,0.167676768
10_15_21_F_11,Mo_NH3,5.460606061
10_15_21_F_11,Mo_Oshift,5.694949495
10_15_21_F_11,Cd111,0.010636193
10_15_21_F_11,Cd114,0.007864799
10_15_21_F_11,Pb_STD,0.151515152
10_15_21_F_11,Pb_NH3,0.078026292
10_15_21_UF_1,Na,21570.4303
10_15_21_UF_1,Mg,13148.70101
10_15_21_UF_1,Al,0.906263092
10_15_21_UF_1,P,9.928065902
10_15_21_UF_1,S,61610.13131
10_15_21_UF_1,K,5447.038384
10_15_21_UF_1,Ca,88125.28485
10_15_21_UF_1,V,0.357575758
10_15_21_UF_1,Cr_KED,0.298989899
10_15_21_UF_1,Cr_NH3,0.276767677
10_15_21_UF_1,Fe_NH3,1.218874063
10_15_21_UF_1,Mn,38.20606061
10_15_21_UF_1,Fe_KED,3.785858586
10_15_21_UF_1,Co,0.065677402
10_15_21_UF_1,Ni,0.658585859
10_15_21_UF_1,Cu_KED,0.9903174
10_15_21_UF_1,Cu_NH3,1.017578002
10_15_21_UF_1,Zn,3.494949495
10_15_21_UF_1,As_STD,5.054545455
10_15_21_UF_1,As_KED,5.026262626
10_15_21_UF_1,As_Oshift,5.155555556
10_15_21_UF_1,Se..77..77.77..ppb.,1.347474747
10_15_21_UF_1,Se77_Oshift,0.055646451
10_15_21_UF_1,Se78_Oshift,0.094949495
10_15_21_UF_1,Se80_Oshift,0.088888889
10_15_21_UF_1,Se..82..82.82..ppb.,1.107070707
10_15_21_UF_1,Se82_Oshift,0.022519126
10_15_21_UF_1,Mo_NH3,40.83434343
10_15_21_UF_1,Mo_Oshift,41.8989899
10_15_21_UF_1,Cd111,0.010636193
10_15_21_UF_1,Cd114,0.007864799
10_15_21_UF_1,Pb_STD,0.071230072
10_15_21_UF_1,Pb_NH3,0.078026292
10_15_21_UF_6,Na,19753.79394
10_15_21_UF_6,Mg,13953.7798
10_15_21_UF_6,Al,0.906263092
10_15_21_UF_6,P,9.928065902
10_15_21_UF_6,S,46430.00606
10_15_21_UF_6,K,4398.410101
10_15_21_UF_6,Ca,82034.51919
10_15_21_UF_6,V,1.026262626
10_15_21_UF_6,Cr_KED,0.139393939
10_15_21_UF_6,Cr_NH3,0.137373737
10_15_21_UF_6,Fe_NH3,3.537373737
10_15_21_UF_6,Mn,15.3030303
10_15_21_UF_6,Fe_KED,5.529292929
10_15_21_UF_6,Co,0.065677402
10_15_21_UF_6,Ni,0.521212121
10_15_21_UF_6,Cu_KED,2.478787879
10_15_21_UF_6,Cu_NH3,2.664646465
10_15_21_UF_6,Zn,7.775757576
10_15_21_UF_6,As_STD,5.216161616
10_15_21_UF_6,As_KED,4.876767677
10_15_21_UF_6,As_Oshift,5.452525253
10_15_21_UF_6,Se..77..77.77..ppb.,1.290909091
10_15_21_UF_6,Se77_Oshift,0.195959596
10_15_21_UF_6,Se78_Oshift,0.163636364
10_15_21_UF_6,Se80_Oshift,0.145454545
10_15_21_UF_6,Se..82..82.82..ppb.,0.898989899
10_15_21_UF_6,Se82_Oshift,0.111111111
10_15_21_UF_6,Mo_NH3,21.92323232
10_15_21_UF_6,Mo_Oshift,22.74141414
10_15_21_UF_6,Cd111,0.028282828
10_15_21_UF_6,Cd114,0.026262626
10_15_21_UF_6,Pb_STD,0.071230072
10_15_21_UF_6,Pb_NH3,0.078026292
10_15_21_UF_8,Na,20539.77778
10_15_21_UF_8,Mg,14412.05051
10_15_21_UF_8,Al,2.862626263
10_15_21_UF_8,P,9.928065902
10_15_21_UF_8,S,44867.6202
10_15_21_UF_8,K,4599.468687
10_15_21_UF_8,Ca,81071.21212
10_15_21_UF_8,V,1.329292929
10_15_21_UF_8,Cr_KED,0.206060606
10_15_21_UF_8,Cr_NH3,0.161616162
10_15_21_UF_8,Fe_NH3,1.218874063
10_15_21_UF_8,Mn,15.87676768
10_15_21_UF_8,Fe_KED,3.723232323
10_15_21_UF_8,Co,0.065677402
10_15_21_UF_8,Ni,0.517171717
10_15_21_UF_8,Cu_KED,2.331313131
10_15_21_UF_8,Cu_NH3,2.505050505
10_15_21_UF_8,Zn,6.981818182
10_15_21_UF_8,As_STD,6.61010101
10_15_21_UF_8,As_KED,5.888888889
10_15_21_UF_8,As_Oshift,6.557575758
10_15_21_UF_8,Se..77..77.77..ppb.,1.2
10_15_21_UF_8,Se77_Oshift,0.246464646
10_15_21_UF_8,Se78_Oshift,0.163636364
10_15_21_UF_8,Se80_Oshift,0.135353535
10_15_21_UF_8,Se..82..82.82..ppb.,1.01010101
10_15_21_UF_8,Se82_Oshift,0.141414141
10_15_21_UF_8,Mo_NH3,20.19393939
10_15_21_UF_8,Mo_Oshift,21.01818182
10_15_21_UF_8,Cd111,0.010636193
10_15_21_UF_8,Cd114,0.007864799
10_15_21_UF_8,Pb_STD,0.071230072
10_15_21_UF_8,Pb_NH3,0.078026292
10_15_21_UF_9,Na,17537.84242
10_15_21_UF_9,Mg,13160.21616
10_15_21_UF_9,Al,25.85656566
10_15_21_UF_9,P,9.928065902
10_15_21_UF_9,S,35970.80202
10_15_21_UF_9,K,3909.886869
10_15_21_UF_9,Ca,72439.17778
10_15_21_UF_9,V,1.117171717
10_15_21_UF_9,Cr_KED,0.23030303
10_15_21_UF_9,Cr_NH3,0.226262626
10_15_21_UF_9,Fe_NH3,1.218874063
10_15_21_UF_9,Mn,8.826262626
10_15_21_UF_9,Fe_KED,2.995959596
10_15_21_UF_9,Co,0.065677402
10_15_21_UF_9,Ni,0.385858586
10_15_21_UF_9,Cu_KED,2.050505051
10_15_21_UF_9,Cu_NH3,2.191919192
10_15_21_UF_9,Zn,5.733333333
10_15_21_UF_9,As_STD,5.139393939
10_15_21_UF_9,As_KED,4.933333333
10_15_21_UF_9,As_Oshift,5.244444444
10_15_21_UF_9,Se..77..77.77..ppb.,1.404040404
10_15_21_UF_9,Se77_Oshift,0.141414141
10_15_21_UF_9,Se78_Oshift,0.163636364
10_15_21_UF_9,Se80_Oshift,0.125252525
10_15_21_UF_9,Se..82..82.82..ppb.,0.868686869
10_15_21_UF_9,Se82_Oshift,0.202020202
10_15_21_UF_9,Mo_NH3,14.21212121
10_15_21_UF_9,Mo_Oshift,14.64444444
10_15_21_UF_9,Cd111,0.022222222
10_15_21_UF_9,Cd114,0.018181818
10_15_21_UF_9,Pb_STD,0.071230072
10_15_21_UF_9,Pb_NH3,0.078026292
10_15_21_UF_10,Na,13955.91515
10_15_21_UF_10,Mg,14701.11313
10_15_21_UF_10,Al,0.906263092
10_15_21_UF_10,P,9.928065902
10_15_21_UF_10,S,28855.92525
10_15_21_UF_10,K,3327.367677
10_15_21_UF_10,Ca,68058.39798
10_15_21_UF_10,V,1.244444444
10_15_21_UF_10,Cr_KED,0.208080808
10_15_21_UF_10,Cr_NH3,0.173737374
10_15_21_UF_10,Fe_NH3,1.218874063
10_15_21_UF_10,Mn,9.246464646
10_15_21_UF_10,Fe_KED,1.364188275
10_15_21_UF_10,Co,0.065677402
10_15_21_UF_10,Ni,0.355555556
10_15_21_UF_10,Cu_KED,0.9903174
10_15_21_UF_10,Cu_NH3,1.017578002
10_15_21_UF_10,Zn,4.280808081
10_15_21_UF_10,As_STD,5.616161616
10_15_21_UF_10,As_KED,5.761616162
10_15_21_UF_10,As_Oshift,5.783838384
10_15_21_UF_10,Se..77..77.77..ppb.,1.103030303
10_15_21_UF_10,Se77_Oshift,0.286868687
10_15_21_UF_10,Se78_Oshift,0.153535354
10_15_21_UF_10,Se80_Oshift,0.143434343
10_15_21_UF_10,Se..82..82.82..ppb.,0.739393939
10_15_21_UF_10,Se82_Oshift,0.18989899
10_15_21_UF_10,Mo_NH3,6.284848485
10_15_21_UF_10,Mo_Oshift,6.448484848
10_15_21_UF_10,Cd111,0.010636193
10_15_21_UF_10,Cd114,0.007864799
10_15_21_UF_10,Pb_STD,0.071230072
10_15_21_UF_10,Pb_NH3,0.078026292
10_15_21_UF_11,Na,13259.90909
10_15_21_UF_11,Mg,14585.50707
10_15_21_UF_11,Al,0.906263092
10_15_21_UF_11,P,9.928065902
10_15_21_UF_11,S,28192.79798
10_15_21_UF_11,K,3228.913131
10_15_21_UF_11,Ca,66484.4101
10_15_21_UF_11,V,1.183838384
10_15_21_UF_11,Cr_KED,0.147474747
10_15_21_UF_11,Cr_NH3,0.113131313
10_15_21_UF_11,Fe_NH3,2.913131313
10_15_21_UF_11,Mn,8.086868687
10_15_21_UF_11,Fe_KED,4.371717172
10_15_21_UF_11,Co,0.065677402
10_15_21_UF_11,Ni,0.244444444
10_15_21_UF_11,Cu_KED,0.9903174
10_15_21_UF_11,Cu_NH3,1.017578002
10_15_21_UF_11,Zn,6.17979798
10_15_21_UF_11,As_STD,5.876767677
10_15_21_UF_11,As_KED,5.57979798
10_15_21_UF_11,As_Oshift,6.038383838
10_15_21_UF_11,Se..77..77.77..ppb.,0.433699895
10_15_21_UF_11,Se77_Oshift,0.055646451
10_15_21_UF_11,Se78_Oshift,0.145454545
10_15_21_UF_11,Se80_Oshift,0.107070707
10_15_21_UF_11,Se..82..82.82..ppb.,0.785858586
10_15_21_UF_11,Se82_Oshift,0.191919192
10_15_21_UF_11,Mo_NH3,5.323232323
10_15_21_UF_11,Mo_Oshift,5.58989899
10_15_21_UF_11,Cd111,0.010636193
10_15_21_UF_11,Cd114,0.007864799
10_15_21_UF_11,Pb_STD,0.071230072
10_15_21_UF_11,Pb_NH3,0.078026292
