,DAY,MONTH,YEAR,DATE,FRACTION,SITE,Element,Concentration
3976,10,1,2021,10/1/2021,UF,1,Cu_KED,1.026289638
3977,10,1,2021,10/1/2021,UF,1,Cu_NH3,1.054685644
3978,10,1,2021,10/1/2021,UF,1,Zn,25.02222222
3979,10,1,2021,10/1/2021,UF,1,As_STD,5.513131313
3980,10,1,2021,10/1/2021,UF,1,As_KED,5.325252525
3981,10,1,2021,10/1/2021,UF,1,As_Oshift,5.747474747
3982,10,1,2021,10/1/2021,UF,1,Se..77..77.77..ppb.,0.884848485
3983,10,1,2021,10/1/2021,UF,1,Se77_Oshift,0.123232323
3984,10,1,2021,10/1/2021,UF,1,Se78_Oshift,0.092929293
3985,10,1,2021,10/1/2021,UF,1,Se80_Oshift,0.074747475
3986,10,1,2021,10/1/2021,UF,1,Se..82..82.82..ppb.,0.850505051
3987,10,1,2021,10/1/2021,UF,1,Se82_Oshift,0.092929293
3988,10,1,2021,10/1/2021,UF,1,Mo_NH3,34.43636364
3989,10,1,2021,10/1/2021,UF,1,Mo_Oshift,35.14949495
3990,10,1,2021,10/1/2021,UF,1,Cd111,0.022222222
3991,10,1,2021,10/1/2021,UF,1,Cd114,0.008227722
3992,10,1,2021,10/1/2021,UF,1,Pb_STD,0.072939232
3993,10,1,2021,10/1/2021,UF,1,Pb_NH3,0.079761723
3994,10,1,2021,10/1/2021,UF,6,Na,21349.06667
3995,10,1,2021,10/1/2021,UF,6,Mg,16135.84646
3996,10,1,2021,10/1/2021,UF,6,Al,0.944618171
3997,10,1,2021,10/1/2021,UF,6,P,10.16404529
3998,10,1,2021,10/1/2021,UF,6,S,41451.6404
3999,10,1,2021,10/1/2021,UF,6,K,4434.662626
4000,10,1,2021,10/1/2021,UF,6,Ca,81310.97172
4001,10,1,2021,10/1/2021,UF,6,V,1.264646465
4002,10,1,2021,10/1/2021,UF,6,Cr_KED,0.193939394
4003,10,1,2021,10/1/2021,UF,6,Cr_NH3,0.165656566
4004,10,1,2021,10/1/2021,UF,6,Fe_NH3,1.278561108
4005,10,1,2021,10/1/2021,UF,6,Mn,23.06060606
4006,10,1,2021,10/1/2021,UF,6,Fe_KED,2.933333333
4007,10,1,2021,10/1/2021,UF,6,Co,0.068271155
4008,10,1,2021,10/1/2021,UF,6,Ni,0.525252525
4009,10,1,2021,10/1/2021,UF,6,Cu_KED,2.917171717
4010,10,1,2021,10/1/2021,UF,6,Cu_NH3,3.129292929
4011,10,1,2021,10/1/2021,UF,6,Zn,8.917171717
4012,10,1,2021,10/1/2021,UF,6,As_STD,6.678787879
4013,10,1,2021,10/1/2021,UF,6,As_KED,6.814141414
4014,10,1,2021,10/1/2021,UF,6,As_Oshift,7.147474747
4015,10,1,2021,10/1/2021,UF,6,Se..77..77.77..ppb.,0.862626263
4016,10,1,2021,10/1/2021,UF,6,Se77_Oshift,0.135353535
4017,10,1,2021,10/1/2021,UF,6,Se78_Oshift,0.153535354
4018,10,1,2021,10/1/2021,UF,6,Se80_Oshift,0.161616162
4019,10,1,2021,10/1/2021,UF,6,Se..82..82.82..ppb.,0.862626263
4020,10,1,2021,10/1/2021,UF,6,Se82_Oshift,0.21010101
4021,10,1,2021,10/1/2021,UF,6,Mo_NH3,16.44040404
4022,10,1,2021,10/1/2021,UF,6,Mo_Oshift,16.7030303
4023,10,1,2021,10/1/2021,UF,6,Cd111,0.024242424
4024,10,1,2021,10/1/2021,UF,6,Cd114,0.018181818
4025,10,1,2021,10/1/2021,UF,6,Pb_STD,0.072939232
4026,10,1,2021,10/1/2021,UF,6,Pb_NH3,0.079761723
4027,10,1,2021,10/1/2021,UF,8,Na,20782.71111
4028,10,1,2021,10/1/2021,UF,8,Mg,15467.55758
4029,10,1,2021,10/1/2021,UF,8,Al,0.944618171
4030,10,1,2021,10/1/2021,UF,8,P,10.16404529
4031,10,1,2021,10/1/2021,UF,8,S,36445.78384
4032,10,1,2021,10/1/2021,UF,8,K,4309.929293
4033,10,1,2021,10/1/2021,UF,8,Ca,76557.13131
4034,10,1,2021,10/1/2021,UF,8,V,1.634343434
4035,10,1,2021,10/1/2021,UF,8,Cr_KED,0.333333333
4036,10,1,2021,10/1/2021,UF,8,Cr_NH3,0.325252525
4037,10,1,2021,10/1/2021,UF,8,Fe_NH3,1.278561108
4038,10,1,2021,10/1/2021,UF,8,Mn,20.85252525
4039,10,1,2021,10/1/2021,UF,8,Fe_KED,4.060606061
4040,10,1,2021,10/1/2021,UF,8,Co,0.068271155
4041,10,1,2021,10/1/2021,UF,8,Ni,0.442424242
4042,10,1,2021,10/1/2021,UF,8,Cu_KED,2.614141414
4043,10,1,2021,10/1/2021,UF,8,Cu_NH3,2.763636364
4044,10,1,2021,10/1/2021,UF,8,Zn,8.878787879
4045,10,1,2021,10/1/2021,UF,8,As_STD,7.749494949
4046,10,1,2021,10/1/2021,UF,8,As_KED,7.864646465
4047,10,1,2021,10/1/2021,UF,8,As_Oshift,8.046464646
4048,10,1,2021,10/1/2021,UF,8,Se..77..77.77..ppb.,1.062626263
4049,10,1,2021,10/1/2021,UF,8,Se77_Oshift,0.163636364
4050,10,1,2021,10/1/2021,UF,8,Se78_Oshift,0.155555556
4051,10,1,2021,10/1/2021,UF,8,Se80_Oshift,0.149494949
4052,10,1,2021,10/1/2021,UF,8,Se..82..82.82..ppb.,0.945454545
4053,10,1,2021,10/1/2021,UF,8,Se82_Oshift,0.139393939
4054,10,1,2021,10/1/2021,UF,8,Mo_NH3,14.13737374
4055,10,1,2021,10/1/2021,UF,8,Mo_Oshift,14.46262626
4056,10,1,2021,10/1/2021,UF,8,Cd111,0.022222222
4057,10,1,2021,10/1/2021,UF,8,Cd114,0.008227722
4058,10,1,2021,10/1/2021,UF,8,Pb_STD,0.072939232
4059,10,1,2021,10/1/2021,UF,8,Pb_NH3,0.079761723
4060,10,1,2021,10/1/2021,UF,9,Na,18547.72121
4061,10,1,2021,10/1/2021,UF,9,Mg,14676.96364
4062,10,1,2021,10/1/2021,UF,9,Al,0.944618171
4063,10,1,2021,10/1/2021,UF,9,P,10.16404529
4064,10,1,2021,10/1/2021,UF,9,S,31105.66667
4065,10,1,2021,10/1/2021,UF,9,K,3795.064646
4066,10,1,2021,10/1/2021,UF,9,Ca,68804.51515
4067,10,1,2021,10/1/2021,UF,9,V,1.331313131
4068,10,1,2021,10/1/2021,UF,9,Cr_KED,0.161616162
4069,10,1,2021,10/1/2021,UF,9,Cr_NH3,0.121212121
4070,10,1,2021,10/1/2021,UF,9,Fe_NH3,1.278561108
4071,10,1,2021,10/1/2021,UF,9,Mn,10.38787879
4072,10,1,2021,10/1/2021,UF,9,Fe_KED,3.195959596
4073,10,1,2021,10/1/2021,UF,9,Co,0.068271155
4074,10,1,2021,10/1/2021,UF,9,Ni,0.412121212
4075,10,1,2021,10/1/2021,UF,9,Cu_KED,2.719191919
4076,10,1,2021,10/1/2021,UF,9,Cu_NH3,2.816161616
4077,10,1,2021,10/1/2021,UF,9,Zn,12.14343434
4078,10,1,2021,10/1/2021,UF,9,As_STD,6.092929293
4079,10,1,2021,10/1/2021,UF,9,As_KED,6.101010101
4080,10,1,2021,10/1/2021,UF,9,As_Oshift,6.37979798
4081,10,1,2021,10/1/2021,UF,9,Se..77..77.77..ppb.,0.880808081
4082,10,1,2021,10/1/2021,UF,9,Se77_Oshift,0.151515152
4083,10,1,2021,10/1/2021,UF,9,Se78_Oshift,0.202020202
4084,10,1,2021,10/1/2021,UF,9,Se80_Oshift,0.149494949
4085,10,1,2021,10/1/2021,UF,9,Se..82..82.82..ppb.,0.771717172
4086,10,1,2021,10/1/2021,UF,9,Se82_Oshift,0.161616162
4087,10,1,2021,10/1/2021,UF,9,Mo_NH3,10.07878788
4088,10,1,2021,10/1/2021,UF,9,Mo_Oshift,10.32727273
4089,10,1,2021,10/1/2021,UF,9,Cd111,0.011049424
4090,10,1,2021,10/1/2021,UF,9,Cd114,0.018181818
4091,10,1,2021,10/1/2021,UF,9,Pb_STD,0.072939232
4092,10,1,2021,10/1/2021,UF,9,Pb_NH3,0.079761723
4093,10,1,2021,10/1/2021,UF,10,Na,16738.22424
4094,10,1,2021,10/1/2021,UF,10,Mg,17717.8202
4095,10,1,2021,10/1/2021,UF,10,Al,0.944618171
4096,10,1,2021,10/1/2021,UF,10,P,10.16404529
4097,10,1,2021,10/1/2021,UF,10,S,31673.38182
4098,10,1,2021,10/1/2021,UF,10,K,3915.280808
4099,10,1,2021,10/1/2021,UF,10,Ca,72376.50707
4100,10,1,2021,10/1/2021,UF,10,V,1.482828283
4101,10,1,2021,10/1/2021,UF,10,Cr_KED,0.595959596
4102,10,1,2021,10/1/2021,UF,10,Cr_NH3,0.575757576
4103,10,1,2021,10/1/2021,UF,10,Fe_NH3,3.402020202
4104,10,1,2021,10/1/2021,UF,10,Mn,10.98181818
4105,10,1,2021,10/1/2021,UF,10,Fe_KED,5.193939394
4106,10,1,2021,10/1/2021,UF,10,Co,0.068271155
4107,10,1,2021,10/1/2021,UF,10,Ni,0.391919192
4108,10,1,2021,10/1/2021,UF,10,Cu_KED,2.080808081
4109,10,1,2021,10/1/2021,UF,10,Cu_NH3,2.173737374
4110,10,1,2021,10/1/2021,UF,10,Zn,10.21010101
4111,10,1,2021,10/1/2021,UF,10,As_STD,6.618181818
4112,10,1,2021,10/1/2021,UF,10,As_KED,6.537373737
4113,10,1,2021,10/1/2021,UF,10,As_Oshift,7.402020202
4114,10,1,2021,10/1/2021,UF,10,Se..77..77.77..ppb.,0.426625595
4115,10,1,2021,10/1/2021,UF,10,Se77_Oshift,0.191919192
4116,10,1,2021,10/1/2021,UF,10,Se78_Oshift,0.18989899
4117,10,1,2021,10/1/2021,UF,10,Se80_Oshift,0.149494949
4118,10,1,2021,10/1/2021,UF,10,Se..82..82.82..ppb.,0.785858586
4119,10,1,2021,10/1/2021,UF,10,Se82_Oshift,0.163636364
4120,10,1,2021,10/1/2021,UF,10,Mo_NH3,6.137373737
4121,10,1,2021,10/1/2021,UF,10,Mo_Oshift,6.361616162
4122,10,1,2021,10/1/2021,UF,10,Cd111,0.011049424
4123,10,1,2021,10/1/2021,UF,10,Cd114,0.008227722
4124,10,1,2021,10/1/2021,UF,10,Pb_STD,0.072939232
4125,10,1,2021,10/1/2021,UF,10,Pb_NH3,0.079761723
4126,10,1,2021,10/1/2021,UF,11,Na,15750.05657
4127,10,1,2021,10/1/2021,UF,11,Mg,17672.2101
4128,10,1,2021,10/1/2021,UF,11,Al,0.944618171
4129,10,1,2021,10/1/2021,UF,11,P,10.16404529
4130,10,1,2021,10/1/2021,UF,11,S,31483.91111
4131,10,1,2021,10/1/2021,UF,11,K,3865.026263
4132,10,1,2021,10/1/2021,UF,11,Ca,71541.56768
4133,10,1,2021,10/1/2021,UF,11,V,1.446464646
4134,10,1,2021,10/1/2021,UF,11,Cr_KED,0.135353535
4135,10,1,2021,10/1/2021,UF,11,Cr_NH3,0.121212121
4136,10,1,2021,10/1/2021,UF,11,Fe_NH3,3.258585859
4137,10,1,2021,10/1/2021,UF,11,Mn,9.307070707
4138,10,1,2021,10/1/2021,UF,11,Fe_KED,4.987878788
4139,10,1,2021,10/1/2021,UF,11,Co,0.068271155
4140,10,1,2021,10/1/2021,UF,11,Ni,0.339393939
4141,10,1,2021,10/1/2021,UF,11,Cu_KED,1.026289638
4142,10,1,2021,10/1/2021,UF,11,Cu_NH3,1.054685644
4143,10,1,2021,10/1/2021,UF,11,Zn,10.52525253
4144,10,1,2021,10/1/2021,UF,11,As_STD,6.717171717
4145,10,1,2021,10/1/2021,UF,11,As_KED,6.808080808
4146,10,1,2021,10/1/2021,UF,11,As_Oshift,7.553535354
4147,10,1,2021,10/1/2021,UF,11,Se..77..77.77..ppb.,0.426625595
4148,10,1,2021,10/1/2021,UF,11,Se77_Oshift,0.228282828
4149,10,1,2021,10/1/2021,UF,11,Se78_Oshift,0.185858586
4150,10,1,2021,10/1/2021,UF,11,Se80_Oshift,0.173737374
4151,10,1,2021,10/1/2021,UF,11,Se..82..82.82..ppb.,0.626262626
4152,10,1,2021,10/1/2021,UF,11,Se82_Oshift,0.151515152
4153,10,1,2021,10/1/2021,UF,11,Mo_NH3,5.694949495
4154,10,1,2021,10/1/2021,UF,11,Mo_Oshift,5.804040404
4155,10,1,2021,10/1/2021,UF,11,Cd111,0.011049424
4156,10,1,2021,10/1/2021,UF,11,Cd114,0.008227722
4157,10,1,2021,10/1/2021,UF,11,Pb_STD,0.072939232
4158,10,1,2021,10/1/2021,UF,11,Pb_NH3,0.079761723
4159,10,15,2021,10/15/2021,W,1,Na,20258.24242
4160,10,15,2021,10/15/2021,W,1,Mg,14277.17172
4161,10,15,2021,10/15/2021,W,1,Al,43.08080808
4162,10,15,2021,10/15/2021,W,1,P,50.82022643
4163,10,15,2021,10/15/2021,W,1,S,66442.54545
4164,10,15,2021,10/15/2021,W,1,K,5670.777778
4165,10,15,2021,10/15/2021,W,1,Ca,88753.43434
4166,10,15,2021,10/15/2021,W,1,V,0.585747526
4167,10,15,2021,10/15/2021,W,1,Cr_KED,0.282828283
4168,10,15,2021,10/15/2021,W,1,Cr_NH3,0.292929293
4169,10,15,2021,10/15/2021,W,1,Fe_NH3,112.3737374
4170,10,15,2021,10/15/2021,W,1,Mn,60.22222222
4171,10,15,2021,10/15/2021,W,1,Fe_KED,107.7878788
4172,10,15,2021,10/15/2021,W,1,Co,0.341355774
4173,10,15,2021,10/15/2021,W,1,Ni,0.808080808
4174,10,15,2021,10/15/2021,W,1,Cu_KED,5.131448192
4175,10,15,2021,10/15/2021,W,1,Cu_NH3,5.273428219
4176,10,15,2021,10/15/2021,W,1,Zn,1.616161616
4177,10,15,2021,10/15/2021,W,1,As_STD,6.171717172
4178,10,15,2021,10/15/2021,W,1,As_KED,6.323232323
4179,10,15,2021,10/15/2021,W,1,As_Oshift,6.787878788
4180,10,15,2021,10/15/2021,W,1,Se..77..77.77..ppb.,2.133127973
4181,10,15,2021,10/15/2021,W,1,Se77_Oshift,0.289242598
4182,10,15,2021,10/15/2021,W,1,Se78_Oshift,0.093008281
4183,10,15,2021,10/15/2021,W,1,Se80_Oshift,0.055417787
4184,10,15,2021,10/15/2021,W,1,Se..82..82.82..ppb.,1.191919192
4185,10,15,2021,10/15/2021,W,1,Se82_Oshift,0.10906452
4186,10,15,2021,10/15/2021,W,1,Mo_NH3,41.96969697
4187,10,15,2021,10/15/2021,W,1,Mo_Oshift,43.28282828
4188,10,15,2021,10/15/2021,W,1,Cd111,0.055247119
4189,10,15,2021,10/15/2021,W,1,Cd114,0.04113861
4190,10,15,2021,10/15/2021,W,1,Pb_STD,0.364696158
4191,10,15,2021,10/15/2021,W,1,Pb_NH3,0.398808616
4192,10,15,2021,10/15/2021,W,6,Na,18386.22222
4193,10,15,2021,10/15/2021,W,6,Mg,14837.90909
4194,10,15,2021,10/15/2021,W,6,Al,148.6868687
4195,10,15,2021,10/15/2021,W,6,P,50.82022643
4196,10,15,2021,10/15/2021,W,6,S,49410.86869
4197,10,15,2021,10/15/2021,W,6,K,4963.292929
4198,10,15,2021,10/15/2021,W,6,Ca,81729.19192
4199,10,15,2021,10/15/2021,W,6,V,1.282828283
4200,10,15,2021,10/15/2021,W,6,Cr_KED,0.121297853
4201,10,15,2021,10/15/2021,W,6,Cr_NH3,0.515151515
4202,10,15,2021,10/15/2021,W,6,Fe_NH3,173.3434343
4203,10,15,2021,10/15/2021,W,6,Mn,38.54545455
4204,10,15,2021,10/15/2021,W,6,Fe_KED,161.5656566
4205,10,15,2021,10/15/2021,W,6,Co,0.341355774
4206,10,15,2021,10/15/2021,W,6,Ni,0.565656566
4207,10,15,2021,10/15/2021,W,6,Cu_KED,11.3030303
4208,10,15,2021,10/15/2021,W,6,Cu_NH3,11.57575758
4209,10,15,2021,10/15/2021,W,6,Zn,7.404040404
4210,10,15,2021,10/15/2021,W,6,As_STD,6.494949495
4211,10,15,2021,10/15/2021,W,6,As_KED,6.353535354
4212,10,15,2021,10/15/2021,W,6,As_Oshift,7.070707071
4213,10,15,2021,10/15/2021,W,6,Se..77..77.77..ppb.,2.133127973
4214,10,15,2021,10/15/2021,W,6,Se77_Oshift,0.289242598
4215,10,15,2021,10/15/2021,W,6,Se78_Oshift,0.313131313
4216,10,15,2021,10/15/2021,W,6,Se80_Oshift,0.055417787
4217,10,15,2021,10/15/2021,W,6,Se..82..82.82..ppb.,0.507804601
4218,10,15,2021,10/15/2021,W,6,Se82_Oshift,0.10906452
4219,10,15,2021,10/15/2021,W,6,Mo_NH3,23.25252525
4220,10,15,2021,10/15/2021,W,6,Mo_Oshift,23.74747475
4221,10,15,2021,10/15/2021,W,6,Cd111,0.055247119
4222,10,15,2021,10/15/2021,W,6,Cd114,0.04113861
4223,10,15,2021,10/15/2021,W,6,Pb_STD,1.242424242
4224,10,15,2021,10/15/2021,W,6,Pb_NH3,1.242424242
4225,10,15,2021,10/15/2021,W,8,Na,18520.9798
4226,10,15,2021,10/15/2021,W,8,Mg,14034.08081
4227,10,15,2021,10/15/2021,W,8,Al,59.90909091
4228,10,15,2021,10/15/2021,W,8,P,50.82022643
4229,10,15,2021,10/15/2021,W,8,S,44684.45455
4230,10,15,2021,10/15/2021,W,8,K,4688.939394
4231,10,15,2021,10/15/2021,W,8,Ca,79429.50505
4232,10,15,2021,10/15/2021,W,8,V,1.393939394
4233,10,15,2021,10/15/2021,W,8,Cr_KED,0.121297853
4234,10,15,2021,10/15/2021,W,8,Cr_NH3,0.10911932
4235,10,15,2021,10/15/2021,W,8,Fe_NH3,82.91919192
4236,10,15,2021,10/15/2021,W,8,Mn,26.12121212
4237,10,15,2021,10/15/2021,W,8,Fe_KED,77.52525253
4238,10,15,2021,10/15/2021,W,8,Co,0.341355774
4239,10,15,2021,10/15/2021,W,8,Ni,0.545454545
4240,10,15,2021,10/15/2021,W,8,Cu_KED,5.131448192
4241,10,15,2021,10/15/2021,W,8,Cu_NH3,5.273428219
4242,10,15,2021,10/15/2021,W,8,Zn,2.787878788
4243,10,15,2021,10/15/2021,W,8,As_STD,7.333333333
4244,10,15,2021,10/15/2021,W,8,As_KED,6.747474747
4245,10,15,2021,10/15/2021,W,8,As_Oshift,7.353535354
4246,10,15,2021,10/15/2021,W,8,Se..77..77.77..ppb.,2.133127973
4247,10,15,2021,10/15/2021,W,8,Se77_Oshift,0.289242598
4248,10,15,2021,10/15/2021,W,8,Se78_Oshift,0.191919192
4249,10,15,2021,10/15/2021,W,8,Se80_Oshift,0.055417787
4250,10,15,2021,10/15/2021,W,8,Se..82..82.82..ppb.,0.507804601
4251,10,15,2021,10/15/2021,W,8,Se82_Oshift,0.10906452
4252,10,15,2021,10/15/2021,W,8,Mo_NH3,20.7979798
4253,10,15,2021,10/15/2021,W,8,Mo_Oshift,21.14141414
4254,10,15,2021,10/15/2021,W,8,Cd111,0.055247119
4255,10,15,2021,10/15/2021,W,8,Cd114,0.04113861
4256,10,15,2021,10/15/2021,W,8,Pb_STD,0.364696158
4257,10,15,2021,10/15/2021,W,8,Pb_NH3,0.398808616
4258,10,15,2021,10/15/2021,W,9,Na,15879.92929
4259,10,15,2021,10/15/2021,W,9,Mg,13058.13131
4260,10,15,2021,10/15/2021,W,9,Al,96.45454545
4261,10,15,2021,10/15/2021,W,9,P,50.82022643
4262,10,15,2021,10/15/2021,W,9,S,37657.33333
4263,10,15,2021,10/15/2021,W,9,K,4074.424242
4264,10,15,2021,10/15/2021,W,9,Ca,69453.48485
4265,10,15,2021,10/15/2021,W,9,V,1.171717172
4266,10,15,2021,10/15/2021,W,9,Cr_KED,0.313131313
4267,10,15,2021,10/15/2021,W,9,Cr_NH3,0.343434343
4268,10,15,2021,10/15/2021,W,9,Fe_NH3,91.64646465
4269,10,15,2021,10/15/2021,W,9,Mn,23.42424242
4270,10,15,2021,10/15/2021,W,9,Fe_KED,84.91919192
4271,10,15,2021,10/15/2021,W,9,Co,0.341355774
4272,10,15,2021,10/15/2021,W,9,Ni,0.565656566
4273,10,15,2021,10/15/2021,W,9,Cu_KED,5.131448192
4274,10,15,2021,10/15/2021,W,9,Cu_NH3,5.273428219
4275,10,15,2021,10/15/2021,W,9,Zn,2.565656566
4276,10,15,2021,10/15/2021,W,9,As_STD,6.01010101
4277,10,15,2021,10/15/2021,W,9,As_KED,5.515151515
4278,10,15,2021,10/15/2021,W,9,As_Oshift,5.939393939
4279,10,15,2021,10/15/2021,W,9,Se..77..77.77..ppb.,7.929292929
4280,10,15,2021,10/15/2021,W,9,Se77_Oshift,0.289242598
4281,10,15,2021,10/15/2021,W,9,Se78_Oshift,0.191919192
4282,10,15,2021,10/15/2021,W,9,Se80_Oshift,0.055417787
4283,10,15,2021,10/15/2021,W,9,Se..82..82.82..ppb.,1.666666667
4284,10,15,2021,10/15/2021,W,9,Se82_Oshift,0.10906452
4285,10,15,2021,10/15/2021,W,9,Mo_NH3,14.34343434
4286,10,15,2021,10/15/2021,W,9,Mo_Oshift,15
4287,10,15,2021,10/15/2021,W,9,Cd111,0.055247119
4288,10,15,2021,10/15/2021,W,9,Cd114,0.04113861
4289,10,15,2021,10/15/2021,W,9,Pb_STD,0.364696158
4290,10,15,2021,10/15/2021,W,9,Pb_NH3,0.398808616
4291,10,15,2021,10/15/2021,W,10,Na,12987.9596
4292,10,15,2021,10/15/2021,W,10,Mg,15209.94949
4293,10,15,2021,10/15/2021,W,10,Al,310.3333333
4294,10,15,2021,10/15/2021,W,10,P,50.82022643
4295,10,15,2021,10/15/2021,W,10,S,32548.25253
4296,10,15,2021,10/15/2021,W,10,K,4073.222222
4297,10,15,2021,10/15/2021,W,10,Ca,67184.20202
4298,10,15,2021,10/15/2021,W,10,V,1.535353535
4299,10,15,2021,10/15/2021,W,10,Cr_KED,0.343434343
4300,10,15,2021,10/15/2021,W,10,Cr_NH3,0.343434343
4301,10,15,2021,10/15/2021,W,10,Fe_NH3,259.6969697
4302,10,15,2021,10/15/2021,W,10,Mn,52.52525253
4303,10,15,2021,10/15/2021,W,10,Fe_KED,238.969697
4304,10,15,2021,10/15/2021,W,10,Co,0.341355774
4305,10,15,2021,10/15/2021,W,10,Ni,0.494949495
4306,10,15,2021,10/15/2021,W,10,Cu_KED,5.131448192
4307,10,15,2021,10/15/2021,W,10,Cu_NH3,5.273428219
4308,10,15,2021,10/15/2021,W,10,Zn,10.90909091
4309,10,15,2021,10/15/2021,W,10,As_STD,6.595959596
4310,10,15,2021,10/15/2021,W,10,As_KED,6.474747475
4311,10,15,2021,10/15/2021,W,10,As_Oshift,6.727272727
4312,10,15,2021,10/15/2021,W,10,Se..77..77.77..ppb.,2.133127973
4313,10,15,2021,10/15/2021,W,10,Se77_Oshift,0.289242598
4314,10,15,2021,10/15/2021,W,10,Se78_Oshift,0.232323232
4315,10,15,2021,10/15/2021,W,10,Se80_Oshift,0.055417787
4316,10,15,2021,10/15/2021,W,10,Se..82..82.82..ppb.,0.507804601
4317,10,15,2021,10/15/2021,W,10,Se82_Oshift,0.10906452
4318,10,15,2021,10/15/2021,W,10,Mo_NH3,6.464646465
4319,10,15,2021,10/15/2021,W,10,Mo_Oshift,6.747474747
4320,10,15,2021,10/15/2021,W,10,Cd111,0.055247119
4321,10,15,2021,10/15/2021,W,10,Cd114,0.04113861
4322,10,15,2021,10/15/2021,W,10,Pb_STD,1.808080808
4323,10,15,2021,10/15/2021,W,10,Pb_NH3,1.717171717
4324,10,15,2021,10/15/2021,W,11,Na,12142.07071
4325,10,15,2021,10/15/2021,W,11,Mg,15151.91919
4326,10,15,2021,10/15/2021,W,11,Al,423.6868687
4327,10,15,2021,10/15/2021,W,11,P,50.82022643
4328,10,15,2021,10/15/2021,W,11,S,32264.48485
4329,10,15,2021,10/15/2021,W,11,K,4024.151515
4330,10,15,2021,10/15/2021,W,11,Ca,66885.81818
4331,10,15,2021,10/15/2021,W,11,V,1.737373737
4332,10,15,2021,10/15/2021,W,11,Cr_KED,0.434343434
4333,10,15,2021,10/15/2021,W,11,Cr_NH3,0.474747475
4334,10,15,2021,10/15/2021,W,11,Fe_NH3,343.1515152
4335,10,15,2021,10/15/2021,W,11,Mn,57.74747475
4336,10,15,2021,10/15/2021,W,11,Fe_KED,316.5555556
4337,10,15,2021,10/15/2021,W,11,Co,0.341355774
4338,10,15,2021,10/15/2021,W,11,Ni,0.585858586
4339,10,15,2021,10/15/2021,W,11,Cu_KED,10.39393939
4340,10,15,2021,10/15/2021,W,11,Cu_NH3,11.05050505
4341,10,15,2021,10/15/2021,W,11,Zn,17.17171717
4342,10,15,2021,10/15/2021,W,11,As_STD,6.323232323
4343,10,15,2021,10/15/2021,W,11,As_KED,6.070707071
4344,10,15,2021,10/15/2021,W,11,As_Oshift,7.070707071
4345,10,15,2021,10/15/2021,W,11,Se..77..77.77..ppb.,2.133127973
4346,10,15,2021,10/15/2021,W,11,Se77_Oshift,0.289242598
4347,10,15,2021,10/15/2021,W,11,Se78_Oshift,0.093008281
4348,10,15,2021,10/15/2021,W,11,Se80_Oshift,0.111111111
4349,10,15,2021,10/15/2021,W,11,Se..82..82.82..ppb.,0.507804601
4350,10,15,2021,10/15/2021,W,11,Se82_Oshift,0.10906452
4351,10,15,2021,10/15/2021,W,11,Mo_NH3,5.686868687
4352,10,15,2021,10/15/2021,W,11,Mo_Oshift,5.646464646
4353,10,15,2021,10/15/2021,W,11,Cd111,0.055247119
4354,10,15,2021,10/15/2021,W,11,Cd114,0.04113861
4355,10,15,2021,10/15/2021,W,11,Pb_STD,1.868686869
4356,10,15,2021,10/15/2021,W,11,Pb_NH3,2.080808081
4357,10,15,2021,10/15/2021,F,1,Na,20645.19798
4358,10,15,2021,10/15/2021,F,1,Mg,13834.07879
4359,10,15,2021,10/15/2021,F,1,Al,3.892929293
4360,10,15,2021,10/15/2021,F,1,P,10.16404529
4361,10,15,2021,10/15/2021,F,1,S,65745.65253
4362,10,15,2021,10/15/2021,F,1,K,5630.323232
4363,10,15,2021,10/15/2021,F,1,Ca,91549.87879
4364,10,15,2021,10/15/2021,F,1,V,0.393939394
4365,10,15,2021,10/15/2021,F,1,Cr_KED,0.135353535
4366,10,15,2021,10/15/2021,F,1,Cr_NH3,0.151515152
4367,10,15,2021,10/15/2021,F,1,Fe_NH3,24.7010101
4368,10,15,2021,10/15/2021,F,1,Mn,40.25050505
4369,10,15,2021,10/15/2021,F,1,Fe_KED,24.55959596
4370,10,15,2021,10/15/2021,F,1,Co,0.068271155
4371,10,15,2021,10/15/2021,F,1,Ni,0.802020202
4372,10,15,2021,10/15/2021,F,1,Cu_KED,1.026289638
4373,10,15,2021,10/15/2021,F,1,Cu_NH3,1.054685644
4374,10,15,2021,10/15/2021,F,1,Zn,2.529292929
4375,10,15,2021,10/15/2021,F,1,As_STD,5.626262626
4376,10,15,2021,10/15/2021,F,1,As_KED,5.218181818
4377,10,15,2021,10/15/2021,F,1,As_Oshift,5.694949495
4378,10,15,2021,10/15/2021,F,1,Se..77..77.77..ppb.,1.244444444
4379,10,15,2021,10/15/2021,F,1,Se77_Oshift,0.187878788
4380,10,15,2021,10/15/2021,F,1,Se78_Oshift,0.139393939
4381,10,15,2021,10/15/2021,F,1,Se80_Oshift,0.094949495
4382,10,15,2021,10/15/2021,F,1,Se..82..82.82..ppb.,1.054545455
4383,10,15,2021,10/15/2021,F,1,Se82_Oshift,0.092929293
4384,10,15,2021,10/15/2021,F,1,Mo_NH3,43.10909091
4385,10,15,2021,10/15/2021,F,1,Mo_Oshift,44.10707071
4386,10,15,2021,10/15/2021,F,1,Cd111,0.011049424
4387,10,15,2021,10/15/2021,F,1,Cd114,0.008227722
4388,10,15,2021,10/15/2021,F,1,Pb_STD,7.272727273
4389,10,15,2021,10/15/2021,F,1,Pb_NH3,6.268686869
