"","Sample.Id","Element","conc","Concentration"
"4375","10_1_21_F_1","As_STD",2.914,5.88686868686869
"4376","10_1_21_F_1","As_KED",2.704,5.46262626262626
"4377","10_1_21_F_1","As_Oshift",2.941,5.94141414141414
"4378","10_1_21_F_1","Se..77..77.77..ppb.",0.44,0.888888888888889
"4379","10_1_21_F_1","Se77_Oshift",0.072,0.145454545454545
"4380","10_1_21_F_1","Se78_Oshift",0.043,0.0868686868686869
"4381","10_1_21_F_1","Se80_Oshift",0.027,0.0545454545454545
"4382","10_1_21_F_1","Se..82..82.82..ppb.",0.473,0.955555555555556
"4383","10_1_21_F_1","Se82_Oshift",0.039,0.0787878787878788
"4384","10_1_21_F_1","Mo_NH3",17.074,34.4929292929293
"4385","10_1_21_F_1","Mo_Oshift",17.661,35.6787878787879
"4386","10_1_21_F_1","Cd111",0.011,0.0222222222222222
"4387","10_1_21_F_1","Cd114",0.006,0.0121212121212121
"4388","10_1_21_F_1","Pb_STD",0.053,0.107070707070707
"4389","10_1_21_F_1","Pb_NH3",0.057,0.115151515151515
"4390","10_1_21_F_6","Na",9298.864,18785.5838383838
"4391","10_1_21_F_6","Mg",7693.477,15542.3777777778
"4392","10_1_21_F_6","Al",2.97,6
"4393","10_1_21_F_6","P",1.24590429311078,2.51697836992077
"4394","10_1_21_F_6","S",19871.807,40145.0646464646
"4395","10_1_21_F_6","K",2124.291,4291.49696969697
"4396","10_1_21_F_6","Ca",39223.397,79239.1858585859
"4397","10_1_21_F_6","V",0.612,1.23636363636364
"4398","10_1_21_F_6","Cr_KED",0.068,0.137373737373737
"4399","10_1_21_F_6","Cr_NH3",0.073,0.147474747474747
"4400","10_1_21_F_6","Fe_NH3",7.302,14.7515151515152
"4401","10_1_21_F_6","Mn",11.286,22.8
"4402","10_1_21_F_6","Fe_KED",8.113,16.389898989899
"4403","10_1_21_F_6","Co",0.015,0.0303030303030303
"4404","10_1_21_F_6","Ni",0.286,0.577777777777778
"4405","10_1_21_F_6","Cu_KED",2.147,4.33737373737374
"4406","10_1_21_F_6","Cu_NH3",2.191,4.42626262626263
"4407","10_1_21_F_6","Zn",5.244,10.5939393939394
"4408","10_1_21_F_6","As_STD",3.472,7.01414141414141
"4409","10_1_21_F_6","As_KED",3.137,6.33737373737374
"4410","10_1_21_F_6","As_Oshift",3.56,7.19191919191919
"4411","10_1_21_F_6","Se..77..77.77..ppb.",0.322,0.650505050505051
"4412","10_1_21_F_6","Se77_Oshift",0.077,0.155555555555556
"4413","10_1_21_F_6","Se78_Oshift",0.091,0.183838383838384
"4414","10_1_21_F_6","Se80_Oshift",0.059,0.119191919191919
"4415","10_1_21_F_6","Se..82..82.82..ppb.",0.414,0.836363636363636
"4416","10_1_21_F_6","Se82_Oshift",0.08,0.161616161616162
"4417","10_1_21_F_6","Mo_NH3",8.08,16.3232323232323
"4418","10_1_21_F_6","Mo_Oshift",8.293,16.7535353535354
"4419","10_1_21_F_6","Cd111",0.015,0.0303030303030303
"4420","10_1_21_F_6","Cd114",0.013,0.0262626262626263
"4421","10_1_21_F_6","Pb_STD",0.093,0.187878787878788
"4422","10_1_21_F_6","Pb_NH3",0.097,0.195959595959596
"4423","10_1_21_F_8","Na",9802.459,19802.9474747475
"4424","10_1_21_F_8","Mg",7873.667,15906.397979798
"4425","10_1_21_F_8","Al",2.922,5.9030303030303
"4426","10_1_21_F_8","P",1.24590429311078,2.51697836992077
"4427","10_1_21_F_8","S",18423.73,37219.6565656566
"4428","10_1_21_F_8","K",2146.807,4336.98383838384
"4429","10_1_21_F_8","Ca",38184.19,77139.7777777778
"4430","10_1_21_F_8","V",0.803,1.62222222222222
"4431","10_1_21_F_8","Cr_KED",0.059,0.119191919191919
"4432","10_1_21_F_8","Cr_NH3",0.058,0.117171717171717
"4433","10_1_21_F_8","Fe_NH3",8.518,17.2080808080808
"4434","10_1_21_F_8","Mn",10.766,21.749494949495
"4435","10_1_21_F_8","Fe_KED",9.209,18.6040404040404
"4436","10_1_21_F_8","Co",0.013,0.0262626262626263
"4437","10_1_21_F_8","Ni",0.217,0.438383838383838
"4438","10_1_21_F_8","Cu_KED",2.369,4.78585858585859
"4439","10_1_21_F_8","Cu_NH3",2.432,4.91313131313131
"4440","10_1_21_F_8","Zn",5.689,11.4929292929293
"4441","10_1_21_F_8","As_STD",4.022,8.12525252525253
"4442","10_1_21_F_8","As_KED",3.794,7.66464646464647
"4443","10_1_21_F_8","As_Oshift",4.099,8.28080808080808
"4444","10_1_21_F_8","Se..77..77.77..ppb.",0.535,1.08080808080808
"4445","10_1_21_F_8","Se77_Oshift",0.09,0.181818181818182
"4446","10_1_21_F_8","Se78_Oshift",0.088,0.177777777777778
"4447","10_1_21_F_8","Se80_Oshift",0.084,0.16969696969697
"4448","10_1_21_F_8","Se..82..82.82..ppb.",0.453,0.915151515151515
"4449","10_1_21_F_8","Se82_Oshift",0.06,0.121212121212121
"4450","10_1_21_F_8","Mo_NH3",7.188,14.5212121212121
"4451","10_1_21_F_8","Mo_Oshift",7.465,15.0808080808081
"4452","10_1_21_F_8","Cd111",0.009,0.0181818181818182
"4453","10_1_21_F_8","Cd114",0.009,0.0181818181818182
"4454","10_1_21_F_8","Pb_STD",0.208,0.42020202020202
"4455","10_1_21_F_8","Pb_NH3",0.205,0.414141414141414
"4456","10_1_21_F_9","Na",8271.228,16709.5515151515
"4457","10_1_21_F_9","Mg",7374.257,14897.4888888889
"4458","10_1_21_F_9","Al",3.083,6.22828282828283
"4459","10_1_21_F_9","P",2.814,5.68484848484849
"4460","10_1_21_F_9","S",15606.172,31527.6202020202
"4461","10_1_21_F_9","K",1905.278,3849.04646464646
"4462","10_1_21_F_9","Ca",33829.37,68342.1616161616
"4463","10_1_21_F_9","V",0.646,1.30505050505051
"4464","10_1_21_F_9","Cr_KED",0.115,0.232323232323232
"4465","10_1_21_F_9","Cr_NH3",0.123,0.248484848484849
"4466","10_1_21_F_9","Fe_NH3",5.888,11.8949494949495
"4467","10_1_21_F_9","Mn",5.299,10.7050505050505
"4468","10_1_21_F_9","Fe_KED",6.627,13.3878787878788
"4469","10_1_21_F_9","Co",0.00617095043141139,0.0124665665281038
"4470","10_1_21_F_9","Ni",0.218,0.44040404040404
"4471","10_1_21_F_9","Cu_KED",2.201,4.44646464646465
"4472","10_1_21_F_9","Cu_NH3",2.218,4.48080808080808
"4473","10_1_21_F_9","Zn",6.959,14.0585858585859
"4474","10_1_21_F_9","As_STD",3.121,6.30505050505051
"4475","10_1_21_F_9","As_KED",2.904,5.86666666666667
"4476","10_1_21_F_9","As_Oshift",3.17,6.4040404040404
"4477","10_1_21_F_9","Se..77..77.77..ppb.",0.576,1.16363636363636
"4478","10_1_21_F_9","Se77_Oshift",0.09,0.181818181818182
"4479","10_1_21_F_9","Se78_Oshift",0.099,0.2
"4480","10_1_21_F_9","Se80_Oshift",0.069,0.139393939393939
"4481","10_1_21_F_9","Se..82..82.82..ppb.",0.439,0.886868686868687
"4482","10_1_21_F_9","Se82_Oshift",0.106,0.214141414141414
"4483","10_1_21_F_9","Mo_NH3",4.965,10.030303030303
"4484","10_1_21_F_9","Mo_Oshift",5.141,10.3858585858586
"4485","10_1_21_F_9","Cd111",0.011,0.0222222222222222
"4486","10_1_21_F_9","Cd114",0.009,0.0181818181818182
"4487","10_1_21_F_9","Pb_STD",0.569,1.14949494949495
"4488","10_1_21_F_9","Pb_NH3",0.544,1.0989898989899
"4489","10_1_21_F_10","Na",7215.915,14577.6060606061
"4490","10_1_21_F_10","Mg",8769.548,17716.2585858586
"4491","10_1_21_F_10","Al",7.273,14.6929292929293
"4492","10_1_21_F_10","P",3.731,7.53737373737374
"4493","10_1_21_F_10","S",15496.807,31306.6808080808
"4494","10_1_21_F_10","K",1938.246,3915.64848484849
"4495","10_1_21_F_10","Ca",35354.584,71423.402020202
"4496","10_1_21_F_10","V",0.714,1.44242424242424
"4497","10_1_21_F_10","Cr_KED",0.054,0.109090909090909
"4498","10_1_21_F_10","Cr_NH3",0.059,0.119191919191919
"4499","10_1_21_F_10","Fe_NH3",5.449,11.0080808080808
"4500","10_1_21_F_10","Mn",5.752,11.620202020202
"4501","10_1_21_F_10","Fe_KED",6.168,12.4606060606061
"4502","10_1_21_F_10","Co",0.013,0.0262626262626263
"4503","10_1_21_F_10","Ni",0.18,0.363636363636364
"4504","10_1_21_F_10","Cu_KED",1.642,3.31717171717172
"4505","10_1_21_F_10","Cu_NH3",1.687,3.40808080808081
"4506","10_1_21_F_10","Zn",7.675,15.5050505050505
"4507","10_1_21_F_10","As_STD",3.639,7.35151515151515
"4508","10_1_21_F_10","As_KED",3.3,6.66666666666667
"4509","10_1_21_F_10","As_Oshift",3.695,7.46464646464646
"4510","10_1_21_F_10","Se..77..77.77..ppb.",0.628,1.26868686868687
"4511","10_1_21_F_10","Se77_Oshift",0.073,0.147474747474747
"4512","10_1_21_F_10","Se78_Oshift",0.062,0.125252525252525
"4513","10_1_21_F_10","Se80_Oshift",0.092,0.185858585858586
"4514","10_1_21_F_10","Se..82..82.82..ppb.",0.433,0.874747474747475
"4515","10_1_21_F_10","Se82_Oshift",0.046,0.0929292929292929
"4516","10_1_21_F_10","Mo_NH3",3.054,6.16969696969697
"4517","10_1_21_F_10","Mo_Oshift",3.157,6.37777777777778
"4518","10_1_21_F_10","Cd111",0.008,0.0161616161616162
"4519","10_1_21_F_10","Cd114",0.006,0.0121212121212121
"4520","10_1_21_F_10","Pb_STD",18.79,37.959595959596
"4521","10_1_21_F_10","Pb_NH3",20.667,41.7515151515152
"4522","10_1_21_F_11","Na",7110.057,14363.7515151515
"4523","10_1_21_F_11","Mg",8822.805,17823.8484848485
"4524","10_1_21_F_11","Al",5.982,12.0848484848485
"4525","10_1_21_F_11","P",2.791,5.63838383838384
"4526","10_1_21_F_11","S",15956.146,32234.6383838384
"4527","10_1_21_F_11","K",1911.573,3861.76363636364
"4528","10_1_21_F_11","Ca",35337.431,71388.7494949495
"4529","10_1_21_F_11","V",0.736,1.48686868686869
"4530","10_1_21_F_11","Cr_KED",0.091,0.183838383838384
"4531","10_1_21_F_11","Cr_NH3",0.1,0.202020202020202
"4532","10_1_21_F_11","Fe_NH3",6.868,13.8747474747475
"4533","10_1_21_F_11","Mn",5.024,10.149494949495
"4534","10_1_21_F_11","Fe_KED",7.494,15.1393939393939
"4535","10_1_21_F_11","Co",0.014,0.0282828282828283
"4536","10_1_21_F_11","Ni",0.193,0.38989898989899
"4537","10_1_21_F_11","Cu_KED",1.578,3.18787878787879
"4538","10_1_21_F_11","Cu_NH3",1.676,3.38585858585859
"4539","10_1_21_F_11","Zn",7.273,14.6929292929293
"4540","10_1_21_F_11","As_STD",3.683,7.44040404040404
"4541","10_1_21_F_11","As_KED",3.332,6.73131313131313
"4542","10_1_21_F_11","As_Oshift",3.847,7.77171717171717
"4543","10_1_21_F_11","Se..77..77.77..ppb.",0.484,0.977777777777778
"4544","10_1_21_F_11","Se77_Oshift",0.091,0.183838383838384
"4545","10_1_21_F_11","Se78_Oshift",0.085,0.171717171717172
"4546","10_1_21_F_11","Se80_Oshift",0.078,0.157575757575758
"4547","10_1_21_F_11","Se..82..82.82..ppb.",0.345,0.696969696969697
"4548","10_1_21_F_11","Se82_Oshift",0.046,0.0929292929292929
"4549","10_1_21_F_11","Mo_NH3",2.918,5.8949494949495
"4550","10_1_21_F_11","Mo_Oshift",2.962,5.98383838383838
"4551","10_1_21_F_11","Cd111",0.009,0.0181818181818182
"4552","10_1_21_F_11","Cd114",0.005,0.0101010101010101
"4553","10_1_21_F_11","Pb_STD",0.104,0.21010101010101
"4554","10_1_21_F_11","Pb_NH3",0.105,0.212121212121212
"4555","10_1_21_UF_1","Na",9565.91,19325.0707070707
"4556","10_1_21_UF_1","Mg",6356.386,12841.1838383838
"4557","10_1_21_UF_1","Al",0.478956365738812,0.967588617654167
"4558","10_1_21_UF_1","P",4.986,10.0727272727273
"4559","10_1_21_UF_1","S",25052.541,50611.1939393939
"4560","10_1_21_UF_1","K",2310.036,4666.73939393939
"4561","10_1_21_UF_1","Ca",37921.477,76609.0444444444
"4562","10_1_21_UF_1","V",0.231,0.466666666666667
"4563","10_1_21_UF_1","Cr_KED",0.081,0.163636363636364
"4564","10_1_21_UF_1","Cr_NH3",0.065,0.131313131313131
"4565","10_1_21_UF_1","Fe_NH3",0.325465307161978,0.657505671034299
"4566","10_1_21_UF_1","Mn",17.867,36.0949494949495
"4567","10_1_21_UF_1","Fe_KED",1.426,2.88080808080808
"4568","10_1_21_UF_1","Co",0.022,0.0444444444444444
"4569","10_1_21_UF_1","Ni",0.382,0.771717171717172
"4570","10_1_21_UF_1","Cu_KED",0.572,1.15555555555556
"4571","10_1_21_UF_1","Cu_NH3",0.629,1.27070707070707
"4572","10_1_21_UF_1","Zn",12.386,25.0222222222222
"4573","10_1_21_UF_1","As_STD",2.729,5.51313131313131
"4574","10_1_21_UF_1","As_KED",2.636,5.32525252525253
"4575","10_1_21_UF_1","As_Oshift",2.845,5.74747474747475
"4576","10_1_21_UF_1","Se..77..77.77..ppb.",0.438,0.884848484848485
"4577","10_1_21_UF_1","Se77_Oshift",0.061,0.123232323232323
"4578","10_1_21_UF_1","Se78_Oshift",0.046,0.0929292929292929
"4579","10_1_21_UF_1","Se80_Oshift",0.037,0.0747474747474747
"4580","10_1_21_UF_1","Se..82..82.82..ppb.",0.421,0.850505050505051
"4581","10_1_21_UF_1","Se82_Oshift",0.046,0.0929292929292929
"4582","10_1_21_UF_1","Mo_NH3",17.046,34.4363636363636
"4583","10_1_21_UF_1","Mo_Oshift",17.399,35.149494949495
"4584","10_1_21_UF_1","Cd111",0.011,0.0222222222222222
"4585","10_1_21_UF_1","Cd114",0.005,0.0101010101010101
"4586","10_1_21_UF_1","Pb_STD",0.0118538841676741,0.0239472407427759
"4587","10_1_21_UF_1","Pb_NH3",0.03,0.0606060606060606
"4588","10_1_21_UF_6","Na",10567.788,21349.0666666667
"4589","10_1_21_UF_6","Mg",7987.244,16135.8464646465
"4590","10_1_21_UF_6","Al",0.478956365738812,0.967588617654167
"4591","10_1_21_UF_6","P",3.119,6.3010101010101
"4592","10_1_21_UF_6","S",20518.562,41451.6404040404
"4593","10_1_21_UF_6","K",2195.158,4434.66262626263
"4594","10_1_21_UF_6","Ca",40248.931,81310.9717171717
"4595","10_1_21_UF_6","V",0.626,1.26464646464646
"4596","10_1_21_UF_6","Cr_KED",0.096,0.193939393939394
"4597","10_1_21_UF_6","Cr_NH3",0.082,0.165656565656566
"4598","10_1_21_UF_6","Fe_NH3",0.325465307161978,0.657505671034299
"4599","10_1_21_UF_6","Mn",11.415,23.0606060606061
"4600","10_1_21_UF_6","Fe_KED",1.452,2.93333333333333
"4601","10_1_21_UF_6","Co",0.015,0.0303030303030303
"4602","10_1_21_UF_6","Ni",0.26,0.525252525252525
"4603","10_1_21_UF_6","Cu_KED",1.444,2.91717171717172
"4604","10_1_21_UF_6","Cu_NH3",1.549,3.12929292929293
"4605","10_1_21_UF_6","Zn",4.414,8.91717171717172
"4606","10_1_21_UF_6","As_STD",3.306,6.67878787878788
"4607","10_1_21_UF_6","As_KED",3.373,6.81414141414141
"4608","10_1_21_UF_6","As_Oshift",3.538,7.14747474747475
"4609","10_1_21_UF_6","Se..77..77.77..ppb.",0.427,0.862626262626263
"4610","10_1_21_UF_6","Se77_Oshift",0.067,0.135353535353535
"4611","10_1_21_UF_6","Se78_Oshift",0.076,0.153535353535354
"4612","10_1_21_UF_6","Se80_Oshift",0.08,0.161616161616162
"4613","10_1_21_UF_6","Se..82..82.82..ppb.",0.427,0.862626262626263
"4614","10_1_21_UF_6","Se82_Oshift",0.104,0.21010101010101
"4615","10_1_21_UF_6","Mo_NH3",8.138,16.440404040404
"4616","10_1_21_UF_6","Mo_Oshift",8.268,16.7030303030303
"4617","10_1_21_UF_6","Cd111",0.012,0.0242424242424242
"4618","10_1_21_UF_6","Cd114",0.009,0.0181818181818182
"4619","10_1_21_UF_6","Pb_STD",0.046,0.0929292929292929
"4620","10_1_21_UF_6","Pb_NH3",0.055,0.111111111111111
"4621","10_1_21_UF_8","Na",10287.442,20782.7111111111
"4622","10_1_21_UF_8","Mg",7656.441,15467.5575757576
"4623","10_1_21_UF_8","Al",0.478956365738812,0.967588617654167
"4624","10_1_21_UF_8","P",4.573,9.23838383838384
"4625","10_1_21_UF_8","S",18040.663,36445.7838383838
"4626","10_1_21_UF_8","K",2133.415,4309.92929292929
"4627","10_1_21_UF_8","Ca",37895.78,76557.1313131313
"4628","10_1_21_UF_8","V",0.809,1.63434343434343
"4629","10_1_21_UF_8","Cr_KED",0.165,0.333333333333333
"4630","10_1_21_UF_8","Cr_NH3",0.161,0.325252525252525
"4631","10_1_21_UF_8","Fe_NH3",0.886,1.78989898989899
"4632","10_1_21_UF_8","Mn",10.322,20.8525252525253
"4633","10_1_21_UF_8","Fe_KED",2.01,4.06060606060606
"4634","10_1_21_UF_8","Co",0.017,0.0343434343434343
"4635","10_1_21_UF_8","Ni",0.219,0.442424242424242
"4636","10_1_21_UF_8","Cu_KED",1.294,2.61414141414141
"4637","10_1_21_UF_8","Cu_NH3",1.368,2.76363636363636
"4638","10_1_21_UF_8","Zn",4.395,8.87878787878788
"4639","10_1_21_UF_8","As_STD",3.836,7.74949494949495
"4640","10_1_21_UF_8","As_KED",3.893,7.86464646464646
"4641","10_1_21_UF_8","As_Oshift",3.983,8.04646464646465
"4642","10_1_21_UF_8","Se..77..77.77..ppb.",0.526,1.06262626262626
"4643","10_1_21_UF_8","Se77_Oshift",0.081,0.163636363636364
"4644","10_1_21_UF_8","Se78_Oshift",0.077,0.155555555555556
"4645","10_1_21_UF_8","Se80_Oshift",0.074,0.149494949494949
"4646","10_1_21_UF_8","Se..82..82.82..ppb.",0.468,0.945454545454546
"4647","10_1_21_UF_8","Se82_Oshift",0.069,0.139393939393939
"4648","10_1_21_UF_8","Mo_NH3",6.998,14.1373737373737
"4649","10_1_21_UF_8","Mo_Oshift",7.159,14.4626262626263
"4650","10_1_21_UF_8","Cd111",0.011,0.0222222222222222
"4651","10_1_21_UF_8","Cd114",0.006,0.0121212121212121
"4652","10_1_21_UF_8","Pb_STD",0.046,0.0929292929292929
"4653","10_1_21_UF_8","Pb_NH3",0.052,0.105050505050505
"4654","10_1_21_UF_9","Na",9181.122,18547.7212121212
"4655","10_1_21_UF_9","Mg",7265.097,14676.9636363636
"4656","10_1_21_UF_9","Al",0.478956365738812,0.967588617654167
"4657","10_1_21_UF_9","P",5.486,11.0828282828283
"4658","10_1_21_UF_9","S",15397.305,31105.6666666667
"4659","10_1_21_UF_9","K",1878.557,3795.06464646465
"4660","10_1_21_UF_9","Ca",34058.235,68804.5151515152
"4661","10_1_21_UF_9","V",0.659,1.33131313131313
"4662","10_1_21_UF_9","Cr_KED",0.08,0.161616161616162
"4663","10_1_21_UF_9","Cr_NH3",0.06,0.121212121212121
"4664","10_1_21_UF_9","Fe_NH3",0.325465307161978,0.657505671034299
"4665","10_1_21_UF_9","Mn",5.142,10.3878787878788
"4666","10_1_21_UF_9","Fe_KED",1.582,3.1959595959596
"4667","10_1_21_UF_9","Co",0.00617095043141139,0.0124665665281038
"4668","10_1_21_UF_9","Ni",0.204,0.412121212121212
"4669","10_1_21_UF_9","Cu_KED",1.346,2.71919191919192
"4670","10_1_21_UF_9","Cu_NH3",1.394,2.81616161616162
"4671","10_1_21_UF_9","Zn",6.011,12.1434343434343
"4672","10_1_21_UF_9","As_STD",3.016,6.09292929292929
"4673","10_1_21_UF_9","As_KED",3.02,6.1010101010101
"4674","10_1_21_UF_9","As_Oshift",3.158,6.37979797979798
"4675","10_1_21_UF_9","Se..77..77.77..ppb.",0.436,0.880808080808081
"4676","10_1_21_UF_9","Se77_Oshift",0.075,0.151515151515152
"4677","10_1_21_UF_9","Se78_Oshift",0.1,0.202020202020202
"4678","10_1_21_UF_9","Se80_Oshift",0.074,0.149494949494949
"4679","10_1_21_UF_9","Se..82..82.82..ppb.",0.382,0.771717171717172
"4680","10_1_21_UF_9","Se82_Oshift",0.08,0.161616161616162
"4681","10_1_21_UF_9","Mo_NH3",4.989,10.0787878787879
"4682","10_1_21_UF_9","Mo_Oshift",5.112,10.3272727272727
"4683","10_1_21_UF_9","Cd111",0.01,0.0202020202020202
"4684","10_1_21_UF_9","Cd114",0.009,0.0181818181818182
"4685","10_1_21_UF_9","Pb_STD",0.041,0.0828282828282828
"4686","10_1_21_UF_9","Pb_NH3",0.048,0.096969696969697
"4687","10_1_21_UF_10","Na",8285.421,16738.2242424242
"4688","10_1_21_UF_10","Mg",8770.321,17717.8202020202
"4689","10_1_21_UF_10","Al",0.478956365738812,0.967588617654167
"4690","10_1_21_UF_10","P",4.56,9.21212121212121
"4691","10_1_21_UF_10","S",15678.324,31673.3818181818
"4692","10_1_21_UF_10","K",1938.064,3915.28080808081
"4693","10_1_21_UF_10","Ca",35826.371,72376.5070707071
"4694","10_1_21_UF_10","V",0.734,1.48282828282828
"4695","10_1_21_UF_10","Cr_KED",0.295,0.595959595959596
"4696","10_1_21_UF_10","Cr_NH3",0.285,0.575757575757576
"4697","10_1_21_UF_10","Fe_NH3",1.684,3.4020202020202
"4698","10_1_21_UF_10","Mn",5.436,10.9818181818182
"4699","10_1_21_UF_10","Fe_KED",2.571,5.19393939393939
"4700","10_1_21_UF_10","Co",0.00617095043141139,0.0124665665281038
"4701","10_1_21_UF_10","Ni",0.194,0.391919191919192
"4702","10_1_21_UF_10","Cu_KED",1.03,2.08080808080808
"4703","10_1_21_UF_10","Cu_NH3",1.076,2.17373737373737
"4704","10_1_21_UF_10","Zn",5.054,10.210101010101
"4705","10_1_21_UF_10","As_STD",3.276,6.61818181818182
"4706","10_1_21_UF_10","As_KED",3.236,6.53737373737374
"4707","10_1_21_UF_10","As_Oshift",3.664,7.4020202020202
"4708","10_1_21_UF_10","Se..77..77.77..ppb.",0.343,0.692929292929293
"4709","10_1_21_UF_10","Se77_Oshift",0.095,0.191919191919192
"4710","10_1_21_UF_10","Se78_Oshift",0.094,0.18989898989899
"4711","10_1_21_UF_10","Se80_Oshift",0.074,0.149494949494949
"4712","10_1_21_UF_10","Se..82..82.82..ppb.",0.389,0.785858585858586
"4713","10_1_21_UF_10","Se82_Oshift",0.081,0.163636363636364
"4714","10_1_21_UF_10","Mo_NH3",3.038,6.13737373737374
"4715","10_1_21_UF_10","Mo_Oshift",3.149,6.36161616161616
"4716","10_1_21_UF_10","Cd111",0.007,0.0141414141414141
"4717","10_1_21_UF_10","Cd114",0.004,0.00808080808080808
"4718","10_1_21_UF_10","Pb_STD",0.058,0.117171717171717
"4719","10_1_21_UF_10","Pb_NH3",0.064,0.129292929292929
"4720","10_1_21_UF_11","Na",7796.278,15750.0565656566
"4721","10_1_21_UF_11","Mg",8747.744,17672.2101010101
"4722","10_1_21_UF_11","Al",0.478956365738812,0.967588617654167
"4723","10_1_21_UF_11","P",3.845,7.76767676767677
"4724","10_1_21_UF_11","S",15584.536,31483.9111111111
"4725","10_1_21_UF_11","K",1913.188,3865.02626262626
"4726","10_1_21_UF_11","Ca",35413.076,71541.5676767677
"4727","10_1_21_UF_11","V",0.716,1.44646464646465
"4728","10_1_21_UF_11","Cr_KED",0.067,0.135353535353535
"4729","10_1_21_UF_11","Cr_NH3",0.06,0.121212121212121
"4730","10_1_21_UF_11","Fe_NH3",1.613,3.25858585858586
"4731","10_1_21_UF_11","Mn",4.607,9.30707070707071
"4732","10_1_21_UF_11","Fe_KED",2.469,4.98787878787879
"4733","10_1_21_UF_11","Co",0.00617095043141139,0.0124665665281038
"4734","10_1_21_UF_11","Ni",0.168,0.339393939393939
"4735","10_1_21_UF_11","Cu_KED",0.94,1.8989898989899
"4736","10_1_21_UF_11","Cu_NH3",1.001,2.02222222222222
"4737","10_1_21_UF_11","Zn",5.21,10.5252525252525
"4738","10_1_21_UF_11","As_STD",3.325,6.71717171717172
"4739","10_1_21_UF_11","As_KED",3.37,6.80808080808081
"4740","10_1_21_UF_11","As_Oshift",3.739,7.55353535353535
"4741","10_1_21_UF_11","Se..77..77.77..ppb.",0.383,0.773737373737374
"4742","10_1_21_UF_11","Se77_Oshift",0.113,0.228282828282828
"4743","10_1_21_UF_11","Se78_Oshift",0.092,0.185858585858586
"4744","10_1_21_UF_11","Se80_Oshift",0.086,0.173737373737374
"4745","10_1_21_UF_11","Se..82..82.82..ppb.",0.31,0.626262626262626
"4746","10_1_21_UF_11","Se82_Oshift",0.075,0.151515151515152
"4747","10_1_21_UF_11","Mo_NH3",2.819,5.69494949494949
"4748","10_1_21_UF_11","Mo_Oshift",2.873,5.80404040404041
"4749","10_1_21_UF_11","Cd111",0.007,0.0141414141414141
"4750","10_1_21_UF_11","Cd114",0.004,0.00808080808080808
"4751","10_1_21_UF_11","Pb_STD",0.046,0.0929292929292929
"4752","10_1_21_UF_11","Pb_NH3",0.055,0.111111111111111
"4753","10_15_21_W_1","Na",2005.566,20258.2424242424
"4754","10_15_21_W_1","Mg",1413.44,14277.1717171717
"4755","10_15_21_W_1","Al",4.265,43.0808080808081
"4756","10_15_21_W_1","P",3.735,37.7272727272727
"4757","10_15_21_W_1","S",6577.812,66442.5454545455
"4758","10_15_21_W_1","K",561.407,5670.77777777778
"4759","10_15_21_W_1","Ca",8786.59,88753.4343434344
"4760","10_15_21_W_1","V",0.0454778140476856,0.459371859067531
"4761","10_15_21_W_1","Cr_KED",0.028,0.282828282828283
"4762","10_15_21_W_1","Cr_NH3",0.029,0.292929292929293
"4763","10_15_21_W_1","Fe_NH3",11.125,112.373737373737
